x,y,combined_info
6480.0,5769.0,Paneth_Cell Type
6545.0,5792.0,Paneth_Cell Type
6164.0,5020.0,Paneth_Cell Type
7853.0,4394.0,Enterocyte_Cell Type
5554.0,2957.0,Enterocyte_Cell Type
7779.0,3411.0,Enterocyte_Cell Type
4597.0,446.0,Enterocyte_Cell Type
6094.0,1986.0,Enterocyte_Cell Type
4939.0,1347.0,Enterocyte_Cell Type
7089.0,8079.0,Enterocyte_Cell Type
8093.0,8404.0,Enterocyte_Cell Type
6834.0,6072.0,Enterocyte_Cell Type
5599.0,3711.0,Paneth_Cell Type
6049.0,12.0,Enterocyte_Cell Type
6467.0,5135.0,Enterocyte_Cell Type
6378.0,5383.0,Enterocyte_Cell Type
4871.0,1577.0,Paneth_Cell Type
7113.0,8111.0,Enterocyte_Cell Type
5841.0,3376.0,Enterocyte_Cell Type
6622.0,5128.0,Enterocyte_Cell Type
6948.0,6445.0,Enterocyte_Cell Type
7365.0,8205.0,Enterocyte_Cell Type
5567.0,486.0,Enterocyte_Cell Type
5364.0,2164.0,Enterocyte_Cell Type
1449.0,2731.0,Enterocyte_Cell Type
7075.0,8513.0,Paneth_Cell Type
7664.0,8674.0,Enterocyte_Cell Type
5926.0,3986.0,Enterocyte_Cell Type
6598.0,5835.0,Enterocyte_Cell Type
6924.0,7421.0,Enterocyte_Cell Type
7955.0,5395.0,Enterocyte_Cell Type
4802.0,1336.0,Enterocyte_Cell Type
6984.0,1962.0,Enterocyte_Cell Type
6520.0,6159.0,Paneth_Cell Type
5235.0,2630.0,Enterocyte_Cell Type
6650.0,5309.0,Enterocyte_Cell Type
6904.0,7384.0,Enterocyte_Cell Type
5935.0,4461.0,Enterocyte_Cell Type
6583.0,3936.0,Enterocyte_Cell Type
6641.0,6372.0,Paneth_Cell Type
4695.0,1031.0,Paneth_Cell Type
4929.0,1777.0,Paneth_Cell Type
6589.0,6089.0,Enterocyte_Cell Type
6820.0,6880.0,Enterocyte_Cell Type
6777.0,6879.0,Paneth_Cell Type
6852.0,6800.0,Enterocyte_Cell Type
5524.0,2886.0,Enterocyte_Cell Type
7169.0,6764.0,Enterocyte_Cell Type
8484.0,8339.0,Enterocyte_Cell Type
6448.0,4738.0,Enterocyte_Cell Type
7604.0,7813.0,Enterocyte_Cell Type
5093.0,893.0,Enterocyte_Cell Type
5029.0,1746.0,MUC1+ Enterocyte_Cell Type
7047.0,4384.0,Goblet_Cell Type
6712.0,4839.0,Goblet_Cell Type
6018.0,4253.0,Goblet_Cell Type
7443.0,4466.0,Goblet_Cell Type
7661.0,6032.0,Goblet_Cell Type
7130.0,5563.0,Goblet_Cell Type
6703.0,5543.0,Goblet_Cell Type
7093.0,5314.0,Goblet_Cell Type
6801.0,4877.0,Goblet_Cell Type
5827.0,3893.0,Goblet_Cell Type
6891.0,4382.0,Goblet_Cell Type
6972.0,4812.0,Goblet_Cell Type
5619.0,3135.0,Goblet_Cell Type
6167.0,3016.0,Goblet_Cell Type
6482.0,5556.0,Goblet_Cell Type
6585.0,4587.0,Goblet_Cell Type
6949.0,4739.0,Goblet_Cell Type
7297.0,5515.0,Goblet_Cell Type
5188.0,706.0,Goblet_Cell Type
5499.0,2155.0,Goblet_Cell Type
6842.0,4833.0,Goblet_Cell Type
4635.0,286.0,Goblet_Cell Type
7057.0,6642.0,Goblet_Cell Type
7459.0,7346.0,Goblet_Cell Type
5724.0,3164.0,Goblet_Cell Type
5370.0,1609.0,Goblet_Cell Type
5833.0,2710.0,Goblet_Cell Type
5402.0,2422.0,Goblet_Cell Type
5651.0,1424.0,Goblet_Cell Type
6162.0,4045.0,Goblet_Cell Type
8069.0,7069.0,Goblet_Cell Type
7900.0,5906.0,Goblet_Cell Type
5355.0,2786.0,Goblet_Cell Type
6327.0,3935.0,Goblet_Cell Type
6867.0,6928.0,Goblet_Cell Type
6961.0,4331.0,Goblet_Cell Type
5811.0,4342.0,Goblet_Cell Type
6398.0,3667.0,Goblet_Cell Type
7344.0,8359.0,Goblet_Cell Type
5394.0,1810.0,Goblet_Cell Type
6120.0,2789.0,Goblet_Cell Type
6440.0,2857.0,Goblet_Cell Type
5775.0,3125.0,Goblet_Cell Type
5225.0,1750.0,Goblet_Cell Type
5545.0,2633.0,Goblet_Cell Type
6800.0,6340.0,Goblet_Cell Type
5517.0,2767.0,Goblet_Cell Type
6959.0,4763.0,Goblet_Cell Type
6923.0,6867.0,Goblet_Cell Type
8430.0,5655.0,Goblet_Cell Type
5248.0,958.0,Goblet_Cell Type
7094.0,4602.0,Goblet_Cell Type
6825.0,4869.0,Goblet_Cell Type
6904.0,6849.0,Goblet_Cell Type
6814.0,5215.0,Goblet_Cell Type
7088.0,7460.0,Goblet_Cell Type
5985.0,4292.0,Goblet_Cell Type
7326.0,6529.0,Goblet_Cell Type
5029.0,1836.0,Goblet_Cell Type
6103.0,4501.0,Goblet_Cell Type
7207.0,7808.0,Goblet_Cell Type
7092.0,7111.0,Goblet_Cell Type
7994.0,8408.0,Goblet_Cell Type
6135.0,2762.0,Goblet_Cell Type
6374.0,3674.0,Goblet_Cell Type
5468.0,2558.0,Goblet_Cell Type
7092.0,5434.0,Goblet_Cell Type
6967.0,4754.0,Goblet_Cell Type
6287.0,1761.0,Goblet_Cell Type
6843.0,4513.0,Goblet_Cell Type
6520.0,3309.0,Goblet_Cell Type
5214.0,515.0,Goblet_Cell Type
6488.0,3460.0,Goblet_Cell Type
5789.0,3765.0,Goblet_Cell Type
5653.0,1765.0,Goblet_Cell Type
7535.0,4310.0,Goblet_Cell Type
4857.0,438.0,Goblet_Cell Type
6721.0,3252.0,Goblet_Cell Type
6242.0,4109.0,Goblet_Cell Type
6153.0,3616.0,Goblet_Cell Type
7751.0,7292.0,Goblet_Cell Type
7259.0,6505.0,Goblet_Cell Type
6228.0,3627.0,Goblet_Cell Type
7786.0,8628.0,Goblet_Cell Type
6285.0,4360.0,Goblet_Cell Type
5986.0,3030.0,Goblet_Cell Type
7919.0,7207.0,Goblet_Cell Type
6732.0,4298.0,Goblet_Cell Type
7725.0,6908.0,Goblet_Cell Type
6102.0,2769.0,Goblet_Cell Type
7572.0,6466.0,Goblet_Cell Type
4991.0,1212.0,Cycling TA_Cell Type
6258.0,4449.0,Cycling TA_Cell Type
4999.0,1282.0,Cycling TA_Cell Type
7320.0,8762.0,Cycling TA_Cell Type
7117.0,7422.0,Cycling TA_Cell Type
4537.0,50.0,Cycling TA_Cell Type
6900.0,6242.0,Cycling TA_Cell Type
5738.0,3246.0,Cycling TA_Cell Type
6916.0,6251.0,Cycling TA_Cell Type
7187.0,8335.0,Cycling TA_Cell Type
7040.0,7853.0,Cycling TA_Cell Type
7038.0,7120.0,Cycling TA_Cell Type
5626.0,3289.0,Cycling TA_Cell Type
6962.0,6816.0,Cycling TA_Cell Type
5509.0,3000.0,Paneth_Cell Type
4785.0,1251.0,Paneth_Cell Type
6149.0,4766.0,Paneth_Cell Type
6882.0,7185.0,Paneth_Cell Type
5469.0,3453.0,Paneth_Cell Type
8156.0,8502.0,Neuroendocrine_Cell Type
6321.0,4637.0,Neuroendocrine_Cell Type
7126.0,4617.0,Neuroendocrine_Cell Type
5408.0,583.0,Neuroendocrine_Cell Type
5849.0,3970.0,Neuroendocrine_Cell Type
6361.0,5548.0,Neuroendocrine_Cell Type
6977.0,7621.0,Neuroendocrine_Cell Type
5769.0,700.0,Neuroendocrine_Cell Type
7285.0,5833.0,Neuroendocrine_Cell Type
6543.0,3506.0,Neuroendocrine_Cell Type
6413.0,2701.0,Neuroendocrine_Cell Type
8175.0,6576.0,Neuroendocrine_Cell Type
7625.0,6479.0,Neuroendocrine_Cell Type
7489.0,4826.0,Neuroendocrine_Cell Type
6603.0,4787.0,Neuroendocrine_Cell Type
7067.0,3059.0,Neuroendocrine_Cell Type
6721.0,5212.0,Neuroendocrine_Cell Type
6973.0,3992.0,Neuroendocrine_Cell Type
5368.0,3053.0,Neuroendocrine_Cell Type
7278.0,5194.0,Neuroendocrine_Cell Type
7191.0,6196.0,Neuroendocrine_Cell Type
5424.0,2741.0,Neuroendocrine_Cell Type
6753.0,6075.0,Neuroendocrine_Cell Type
6319.0,4887.0,Neuroendocrine_Cell Type
5468.0,2638.0,Neuroendocrine_Cell Type
7744.0,7174.0,Neuroendocrine_Cell Type
6934.0,7306.0,Neuroendocrine_Cell Type
6788.0,2304.0,Neuroendocrine_Cell Type
8523.0,5852.0,CD66+ Enterocyte_Cell Type
7696.0,3132.0,CD66+ Enterocyte_Cell Type
8118.0,4098.0,CD66+ Enterocyte_Cell Type
8248.0,5108.0,CD66+ Enterocyte_Cell Type
6673.0,3549.0,CD66+ Enterocyte_Cell Type
6899.0,742.0,CD66+ Enterocyte_Cell Type
7411.0,2545.0,CD66+ Enterocyte_Cell Type
6693.0,458.0,CD66+ Enterocyte_Cell Type
6756.0,339.0,CD66+ Enterocyte_Cell Type
8496.0,5923.0,CD66+ Enterocyte_Cell Type
8388.0,4276.0,CD66+ Enterocyte_Cell Type
8379.0,4241.0,CD66+ Enterocyte_Cell Type
8915.0,7007.0,CD66+ Enterocyte_Cell Type
7990.0,6940.0,CD66+ Enterocyte_Cell Type
8594.0,8960.0,CD66+ Enterocyte_Cell Type
7818.0,3211.0,CD66+ Enterocyte_Cell Type
6456.0,1149.0,CD66+ Enterocyte_Cell Type
8929.0,8197.0,CD66+ Enterocyte_Cell Type
6776.0,1528.0,CD66+ Enterocyte_Cell Type
8368.0,5737.0,CD66+ Enterocyte_Cell Type
8834.0,8121.0,CD66+ Enterocyte_Cell Type
8813.0,8098.0,CD66+ Enterocyte_Cell Type
8681.0,7002.0,CD66+ Enterocyte_Cell Type
7752.0,110.0,CD66+ Enterocyte_Cell Type
8484.0,6209.0,CD66+ Enterocyte_Cell Type
8868.0,7077.0,CD66+ Enterocyte_Cell Type
7856.0,3238.0,CD66+ Enterocyte_Cell Type
6714.0,6303.0,CD57+ Enterocyte_Cell Type
6945.0,7334.0,CD57+ Enterocyte_Cell Type
6728.0,4962.0,Stroma_Cell Type
7831.0,6738.0,Stroma_Cell Type
6465.0,4590.0,Stroma_Cell Type
3747.0,2227.0,NK_Cell Type
4637.0,953.0,NK_Cell Type
4523.0,664.0,NK_Cell Type
5804.0,4003.0,NK_Cell Type
4459.0,20.0,NK_Cell Type
4184.0,4796.0,Stroma_Cell Type
7045.0,8048.0,Stroma_Cell Type
910.0,7430.0,Stroma_Cell Type
4033.0,4130.0,Lymphatic_Cell Type
3700.0,7591.0,Lymphatic_Cell Type
5023.0,8557.0,Lymphatic_Cell Type
5324.0,3533.0,Stroma_Cell Type
4716.0,2170.0,Lymphatic_Cell Type
2488.0,338.0,Stroma_Cell Type
3982.0,4263.0,Lymphatic_Cell Type
862.0,550.0,Lymphatic_Cell Type
1607.0,2022.0,Lymphatic_Cell Type
1190.0,604.0,Stroma_Cell Type
1837.0,2224.0,Stroma_Cell Type
3373.0,2656.0,Stroma_Cell Type
2008.0,7392.0,Stroma_Cell Type
3429.0,2622.0,Stroma_Cell Type
2345.0,1188.0,Stroma_Cell Type
8843.0,6911.0,NK_Cell Type
8857.0,8269.0,NK_Cell Type
3645.0,6716.0,Stroma_Cell Type
5613.0,734.0,Smooth muscle_Cell Type
5341.0,3427.0,Smooth muscle_Cell Type
6218.0,4319.0,Smooth muscle_Cell Type
6501.0,6557.0,Smooth muscle_Cell Type
686.0,7450.0,Smooth muscle_Cell Type
588.0,2518.0,Smooth muscle_Cell Type
407.0,8513.0,Smooth muscle_Cell Type
5272.0,6109.0,Smooth muscle_Cell Type
3534.0,771.0,Smooth muscle_Cell Type
6657.0,3777.0,Smooth muscle_Cell Type
6812.0,5134.0,Smooth muscle_Cell Type
4679.0,713.0,Smooth muscle_Cell Type
6368.0,3236.0,Smooth muscle_Cell Type
6401.0,5123.0,Smooth muscle_Cell Type
6256.0,5933.0,Smooth muscle_Cell Type
6853.0,6068.0,Smooth muscle_Cell Type
6605.0,6670.0,Smooth muscle_Cell Type
3449.0,8936.0,Smooth muscle_Cell Type
4906.0,7053.0,Smooth muscle_Cell Type
6419.0,3807.0,Smooth muscle_Cell Type
403.0,8945.0,Smooth muscle_Cell Type
636.0,8393.0,Smooth muscle_Cell Type
6478.0,4242.0,Smooth muscle_Cell Type
3807.0,2270.0,Smooth muscle_Cell Type
6387.0,6053.0,Smooth muscle_Cell Type
262.0,4313.0,Smooth muscle_Cell Type
3684.0,2042.0,Smooth muscle_Cell Type
532.0,7401.0,Smooth muscle_Cell Type
5561.0,2201.0,Smooth muscle_Cell Type
5294.0,3179.0,Smooth muscle_Cell Type
2409.0,77.0,Smooth muscle_Cell Type
6324.0,5364.0,Smooth muscle_Cell Type
7215.0,8121.0,Smooth muscle_Cell Type
285.0,6508.0,Smooth muscle_Cell Type
4571.0,1216.0,Smooth muscle_Cell Type
7632.0,9036.0,Smooth muscle_Cell Type
321.0,8174.0,Smooth muscle_Cell Type
7599.0,5275.0,Smooth muscle_Cell Type
459.0,5710.0,Smooth muscle_Cell Type
5957.0,4825.0,Smooth muscle_Cell Type
6821.0,4154.0,Smooth muscle_Cell Type
3567.0,2321.0,Smooth muscle_Cell Type
648.0,7127.0,Smooth muscle_Cell Type
6325.0,6148.0,Smooth muscle_Cell Type
5588.0,3468.0,Smooth muscle_Cell Type
5465.0,7894.0,Smooth muscle_Cell Type
6106.0,5259.0,Smooth muscle_Cell Type
7654.0,7699.0,Smooth muscle_Cell Type
4596.0,7238.0,Smooth muscle_Cell Type
36.0,2551.0,Smooth muscle_Cell Type
7795.0,7659.0,Smooth muscle_Cell Type
1111.0,2799.0,Smooth muscle_Cell Type
1001.0,4202.0,Smooth muscle_Cell Type
2616.0,8932.0,Smooth muscle_Cell Type
3611.0,1951.0,Smooth muscle_Cell Type
6110.0,5247.0,Smooth muscle_Cell Type
6277.0,5783.0,Smooth muscle_Cell Type
6937.0,7974.0,Smooth muscle_Cell Type
6650.0,5491.0,Smooth muscle_Cell Type
468.0,8239.0,Smooth muscle_Cell Type
710.0,5904.0,Smooth muscle_Cell Type
6812.0,7239.0,Smooth muscle_Cell Type
4786.0,7791.0,Smooth muscle_Cell Type
1039.0,2281.0,Smooth muscle_Cell Type
4611.0,3814.0,Smooth muscle_Cell Type
6175.0,5228.0,Smooth muscle_Cell Type
7620.0,8570.0,Smooth muscle_Cell Type
3405.0,8784.0,Smooth muscle_Cell Type
7709.0,6810.0,Smooth muscle_Cell Type
5487.0,2778.0,Smooth muscle_Cell Type
52.0,9049.0,Smooth muscle_Cell Type
599.0,8066.0,Smooth muscle_Cell Type
853.0,4521.0,Smooth muscle_Cell Type
191.0,6989.0,Smooth muscle_Cell Type
4276.0,8083.0,Smooth muscle_Cell Type
628.0,6808.0,Smooth muscle_Cell Type
4929.0,2230.0,Smooth muscle_Cell Type
5542.0,3952.0,Smooth muscle_Cell Type
4942.0,3549.0,Smooth muscle_Cell Type
4775.0,2429.0,Smooth muscle_Cell Type
120.0,6565.0,Smooth muscle_Cell Type
6260.0,5990.0,Smooth muscle_Cell Type
141.0,5344.0,Smooth muscle_Cell Type
6863.0,7720.0,Smooth muscle_Cell Type
493.0,7356.0,Smooth muscle_Cell Type
6055.0,4570.0,Smooth muscle_Cell Type
924.0,4843.0,Smooth muscle_Cell Type
6366.0,8245.0,Smooth muscle_Cell Type
4202.0,164.0,Smooth muscle_Cell Type
3546.0,7837.0,Smooth muscle_Cell Type
6342.0,3317.0,Smooth muscle_Cell Type
5188.0,2679.0,Smooth muscle_Cell Type
5332.0,7950.0,Smooth muscle_Cell Type
4394.0,8518.0,Smooth muscle_Cell Type
4903.0,3613.0,Smooth muscle_Cell Type
5627.0,2982.0,Smooth muscle_Cell Type
2001.0,2235.0,Smooth muscle_Cell Type
4380.0,351.0,Smooth muscle_Cell Type
831.0,6383.0,Smooth muscle_Cell Type
5659.0,7918.0,Smooth muscle_Cell Type
6410.0,5180.0,Smooth muscle_Cell Type
4276.0,8068.0,Smooth muscle_Cell Type
6086.0,5344.0,Smooth muscle_Cell Type
7458.0,8922.0,Smooth muscle_Cell Type
6989.0,8483.0,Smooth muscle_Cell Type
2658.0,182.0,Smooth muscle_Cell Type
574.0,6207.0,Smooth muscle_Cell Type
478.0,5373.0,Smooth muscle_Cell Type
6409.0,5161.0,Smooth muscle_Cell Type
4569.0,7861.0,Smooth muscle_Cell Type
6272.0,4482.0,Smooth muscle_Cell Type
6311.0,2510.0,Smooth muscle_Cell Type
860.0,2659.0,Smooth muscle_Cell Type
5039.0,8043.0,Smooth muscle_Cell Type
4814.0,3429.0,Smooth muscle_Cell Type
6439.0,5324.0,Smooth muscle_Cell Type
4663.0,1473.0,Smooth muscle_Cell Type
4992.0,1347.0,Smooth muscle_Cell Type
6835.0,7583.0,Smooth muscle_Cell Type
6416.0,3848.0,Smooth muscle_Cell Type
6283.0,2350.0,Smooth muscle_Cell Type
5320.0,3229.0,Smooth muscle_Cell Type
200.0,1484.0,Smooth muscle_Cell Type
4982.0,2506.0,Smooth muscle_Cell Type
5904.0,1269.0,Smooth muscle_Cell Type
6275.0,4613.0,Smooth muscle_Cell Type
6057.0,4113.0,Smooth muscle_Cell Type
633.0,8671.0,Smooth muscle_Cell Type
165.0,5418.0,Smooth muscle_Cell Type
3395.0,8688.0,Smooth muscle_Cell Type
7234.0,8123.0,Smooth muscle_Cell Type
5793.0,1294.0,Smooth muscle_Cell Type
5525.0,7930.0,Smooth muscle_Cell Type
5679.0,7867.0,Smooth muscle_Cell Type
835.0,5849.0,Smooth muscle_Cell Type
6165.0,3479.0,Smooth muscle_Cell Type
3373.0,8671.0,Smooth muscle_Cell Type
6464.0,4214.0,Smooth muscle_Cell Type
7350.0,4940.0,Smooth muscle_Cell Type
4302.0,195.0,Smooth muscle_Cell Type
7580.0,5458.0,Smooth muscle_Cell Type
6785.0,4156.0,Smooth muscle_Cell Type
4773.0,229.0,Smooth muscle_Cell Type
5.0,7250.0,Smooth muscle_Cell Type
4936.0,2207.0,Smooth muscle_Cell Type
654.0,8359.0,Smooth muscle_Cell Type
6920.0,8953.0,Smooth muscle_Cell Type
7641.0,7694.0,Smooth muscle_Cell Type
277.0,5246.0,Smooth muscle_Cell Type
5072.0,1100.0,Smooth muscle_Cell Type
5336.0,2499.0,Smooth muscle_Cell Type
683.0,7865.0,Smooth muscle_Cell Type
351.0,883.0,Smooth muscle_Cell Type
939.0,3375.0,Smooth muscle_Cell Type
6234.0,4992.0,Smooth muscle_Cell Type
591.0,7540.0,Smooth muscle_Cell Type
6381.0,5147.0,Smooth muscle_Cell Type
268.0,2207.0,Smooth muscle_Cell Type
6421.0,6331.0,Smooth muscle_Cell Type
6517.0,6333.0,Smooth muscle_Cell Type
24.0,4770.0,Smooth muscle_Cell Type
1012.0,3996.0,Smooth muscle_Cell Type
7360.0,7232.0,Smooth muscle_Cell Type
6888.0,7966.0,Smooth muscle_Cell Type
5726.0,7416.0,Smooth muscle_Cell Type
5548.0,729.0,Smooth muscle_Cell Type
5315.0,3198.0,Smooth muscle_Cell Type
4877.0,2216.0,Smooth muscle_Cell Type
836.0,4787.0,Smooth muscle_Cell Type
5101.0,2736.0,Smooth muscle_Cell Type
220.0,111.0,Smooth muscle_Cell Type
5265.0,2471.0,Smooth muscle_Cell Type
5654.0,3823.0,Smooth muscle_Cell Type
5572.0,161.0,Smooth muscle_Cell Type
783.0,2817.0,Smooth muscle_Cell Type
4634.0,1234.0,Smooth muscle_Cell Type
6940.0,7906.0,Smooth muscle_Cell Type
6840.0,3652.0,Smooth muscle_Cell Type
7112.0,4050.0,Smooth muscle_Cell Type
7442.0,5057.0,Smooth muscle_Cell Type
5279.0,3247.0,Smooth muscle_Cell Type
6735.0,7011.0,Smooth muscle_Cell Type
227.0,5026.0,Smooth muscle_Cell Type
5432.0,2334.0,Smooth muscle_Cell Type
5922.0,4802.0,Smooth muscle_Cell Type
395.0,350.0,Smooth muscle_Cell Type
6064.0,5165.0,Smooth muscle_Cell Type
848.0,5804.0,Smooth muscle_Cell Type
149.0,1424.0,Smooth muscle_Cell Type
353.0,7478.0,Smooth muscle_Cell Type
6580.0,4205.0,Smooth muscle_Cell Type
72.0,8190.0,Smooth muscle_Cell Type
5661.0,4249.0,Smooth muscle_Cell Type
3811.0,1634.0,Smooth muscle_Cell Type
3506.0,8539.0,Smooth muscle_Cell Type
7377.0,8118.0,Smooth muscle_Cell Type
6691.0,7048.0,Smooth muscle_Cell Type
7198.0,9062.0,Smooth muscle_Cell Type
195.0,248.0,Smooth muscle_Cell Type
5519.0,4131.0,Smooth muscle_Cell Type
602.0,1181.0,Smooth muscle_Cell Type
4197.0,12.0,Smooth muscle_Cell Type
59.0,928.0,Smooth muscle_Cell Type
401.0,5750.0,Smooth muscle_Cell Type
7628.0,5387.0,Smooth muscle_Cell Type
330.0,3277.0,Smooth muscle_Cell Type
765.0,6645.0,Smooth muscle_Cell Type
5072.0,3480.0,Smooth muscle_Cell Type
6404.0,4188.0,Smooth muscle_Cell Type
6546.0,6669.0,Smooth muscle_Cell Type
6870.0,7749.0,Smooth muscle_Cell Type
679.0,3066.0,Smooth muscle_Cell Type
6798.0,3684.0,Smooth muscle_Cell Type
4490.0,892.0,Smooth muscle_Cell Type
4372.0,7931.0,Smooth muscle_Cell Type
287.0,383.0,Smooth muscle_Cell Type
6393.0,4251.0,Smooth muscle_Cell Type
322.0,3785.0,Smooth muscle_Cell Type
270.0,6656.0,Smooth muscle_Cell Type
78.0,7915.0,Smooth muscle_Cell Type
7057.0,6060.0,Smooth muscle_Cell Type
343.0,8660.0,Smooth muscle_Cell Type
5575.0,734.0,Smooth muscle_Cell Type
7561.0,5240.0,Smooth muscle_Cell Type
521.0,3210.0,Smooth muscle_Cell Type
4922.0,1828.0,Smooth muscle_Cell Type
292.0,6320.0,Smooth muscle_Cell Type
521.0,4035.0,Smooth muscle_Cell Type
7001.0,8464.0,Smooth muscle_Cell Type
6484.0,5995.0,Smooth muscle_Cell Type
547.0,2905.0,Smooth muscle_Cell Type
5806.0,4578.0,Smooth muscle_Cell Type
4297.0,8011.0,Smooth muscle_Cell Type
7484.0,8613.0,Smooth muscle_Cell Type
4655.0,3037.0,Smooth muscle_Cell Type
4645.0,1664.0,Smooth muscle_Cell Type
167.0,1466.0,Smooth muscle_Cell Type
533.0,6281.0,Smooth muscle_Cell Type
4304.0,79.0,Smooth muscle_Cell Type
6395.0,3787.0,Smooth muscle_Cell Type
7178.0,8125.0,Smooth muscle_Cell Type
847.0,7711.0,Smooth muscle_Cell Type
682.0,8081.0,Smooth muscle_Cell Type
4966.0,2458.0,Smooth muscle_Cell Type
501.0,5399.0,Smooth muscle_Cell Type
5791.0,1951.0,Smooth muscle_Cell Type
206.0,6122.0,Smooth muscle_Cell Type
585.0,5009.0,Smooth muscle_Cell Type
6889.0,7887.0,Smooth muscle_Cell Type
5253.0,3338.0,Smooth muscle_Cell Type
168.0,134.0,Smooth muscle_Cell Type
5738.0,3691.0,Smooth muscle_Cell Type
6914.0,8006.0,Smooth muscle_Cell Type
21.0,2396.0,Smooth muscle_Cell Type
6312.0,4535.0,Smooth muscle_Cell Type
4613.0,7853.0,Smooth muscle_Cell Type
567.0,1288.0,Smooth muscle_Cell Type
6791.0,7297.0,Smooth muscle_Cell Type
168.0,1923.0,Smooth muscle_Cell Type
401.0,8231.0,Smooth muscle_Cell Type
265.0,7778.0,Smooth muscle_Cell Type
6388.0,6001.0,Smooth muscle_Cell Type
238.0,8492.0,Smooth muscle_Cell Type
5986.0,4964.0,Smooth muscle_Cell Type
309.0,1107.0,Smooth muscle_Cell Type
537.0,7194.0,Smooth muscle_Cell Type
6387.0,2435.0,Smooth muscle_Cell Type
6801.0,7451.0,Smooth muscle_Cell Type
820.0,3429.0,Smooth muscle_Cell Type
49.0,8169.0,Smooth muscle_Cell Type
1008.0,2492.0,Smooth muscle_Cell Type
369.0,5042.0,Smooth muscle_Cell Type
900.0,2300.0,Smooth muscle_Cell Type
1136.0,2644.0,Smooth muscle_Cell Type
336.0,918.0,Smooth muscle_Cell Type
214.0,7708.0,Smooth muscle_Cell Type
4267.0,119.0,Smooth muscle_Cell Type
430.0,8542.0,Smooth muscle_Cell Type
609.0,1275.0,Smooth muscle_Cell Type
378.0,7275.0,Smooth muscle_Cell Type
981.0,3364.0,Smooth muscle_Cell Type
483.0,6200.0,Smooth muscle_Cell Type
468.0,7526.0,Smooth muscle_Cell Type
629.0,6034.0,Smooth muscle_Cell Type
797.0,4608.0,Smooth muscle_Cell Type
94.0,4548.0,Smooth muscle_Cell Type
528.0,8041.0,Smooth muscle_Cell Type
6728.0,4133.0,Smooth muscle_Cell Type
78.0,6903.0,Smooth muscle_Cell Type
608.0,6066.0,Smooth muscle_Cell Type
11.0,98.0,Smooth muscle_Cell Type
992.0,4100.0,Smooth muscle_Cell Type
848.0,6474.0,Smooth muscle_Cell Type
584.0,3869.0,Smooth muscle_Cell Type
834.0,4727.0,Smooth muscle_Cell Type
565.0,5198.0,Smooth muscle_Cell Type
6415.0,6068.0,Smooth muscle_Cell Type
820.0,6234.0,Smooth muscle_Cell Type
118.0,7979.0,Smooth muscle_Cell Type
603.0,5206.0,Smooth muscle_Cell Type
584.0,7977.0,Smooth muscle_Cell Type
225.0,8637.0,Smooth muscle_Cell Type
6375.0,5936.0,Smooth muscle_Cell Type
4245.0,84.0,Smooth muscle_Cell Type
338.0,2216.0,Smooth muscle_Cell Type
7376.0,6746.0,Smooth muscle_Cell Type
978.0,2646.0,Smooth muscle_Cell Type
2803.0,191.0,Smooth muscle_Cell Type
895.0,6269.0,Stroma_Cell Type
6956.0,6284.0,Stroma_Cell Type
5540.0,3267.0,Stroma_Cell Type
6484.0,5118.0,Stroma_Cell Type
7015.0,6627.0,Stroma_Cell Type
531.0,1986.0,Stroma_Cell Type
5191.0,3847.0,Lymphatic_Cell Type
6738.0,7190.0,Lymphatic_Cell Type
5968.0,2317.0,Lymphatic_Cell Type
5171.0,444.0,Lymphatic_Cell Type
2128.0,1838.0,Lymphatic_Cell Type
6875.0,3566.0,Lymphatic_Cell Type
7691.0,8651.0,Lymphatic_Cell Type
5077.0,302.0,Lymphatic_Cell Type
4980.0,1438.0,Lymphatic_Cell Type
2268.0,144.0,Lymphatic_Cell Type
6290.0,3400.0,Lymphatic_Cell Type
478.0,6286.0,Lymphatic_Cell Type
7687.0,7985.0,Lymphatic_Cell Type
5018.0,356.0,Lymphatic_Cell Type
6055.0,2895.0,Lymphatic_Cell Type
5250.0,243.0,Lymphatic_Cell Type
6255.0,5858.0,Lymphatic_Cell Type
6125.0,3450.0,Lymphatic_Cell Type
6203.0,3364.0,Smooth muscle_Cell Type
2948.0,7345.0,Lymphatic_Cell Type
7067.0,8937.0,Lymphatic_Cell Type
6901.0,4091.0,Lymphatic_Cell Type
7360.0,6687.0,Lymphatic_Cell Type
5880.0,2300.0,Lymphatic_Cell Type
7575.0,6409.0,Lymphatic_Cell Type
7587.0,6343.0,Lymphatic_Cell Type
6426.0,4402.0,Lymphatic_Cell Type
5856.0,1803.0,Lymphatic_Cell Type
8211.0,8047.0,Lymphatic_Cell Type
5972.0,2816.0,Lymphatic_Cell Type
6483.0,2962.0,Lymphatic_Cell Type
6553.0,5497.0,Lymphatic_Cell Type
6822.0,4988.0,Lymphatic_Cell Type
5224.0,1000.0,Lymphatic_Cell Type
5965.0,2250.0,Lymphatic_Cell Type
6275.0,3842.0,Lymphatic_Cell Type
5983.0,2321.0,Lymphatic_Cell Type
7574.0,8559.0,Lymphatic_Cell Type
6528.0,4113.0,Lymphatic_Cell Type
6683.0,3820.0,Lymphatic_Cell Type
100.0,8858.0,Lymphatic_Cell Type
6557.0,4097.0,Lymphatic_Cell Type
