x,y,combined_info
4547.0,387.0,Adaptive Immune Enriched_Community
8125.0,9028.0,Innate Immune Enriched_Community
5234.0,1166.0,Plasma Cell Enriched_Community
4780.0,601.0,Plasma Cell Enriched_Community
6228.0,4152.0,Plasma Cell Enriched_Community
5438.0,2904.0,CD8+ T Enriched IEL_Community
4691.0,1082.0,Adaptive Immune Enriched_Community
5734.0,4369.0,Adaptive Immune Enriched_Community
5490.0,2385.0,Plasma Cell Enriched_Community
5538.0,2716.0,CD8+ T Enriched IEL_Community
6295.0,4854.0,Adaptive Immune Enriched_Community
6480.0,5769.0,Adaptive Immune Enriched_Community
6545.0,5792.0,Adaptive Immune Enriched_Community
6164.0,5020.0,Adaptive Immune Enriched_Community
7853.0,4394.0,Mature Epithelial_Community
5554.0,2957.0,CD8+ T Enriched IEL_Community
7779.0,3411.0,Mature Epithelial_Community
4597.0,446.0,Plasma Cell Enriched_Community
6094.0,1986.0,Mature Epithelial_Community
4939.0,1347.0,Adaptive Immune Enriched_Community
7089.0,8079.0,Adaptive Immune Enriched_Community
8093.0,8404.0,Mature Epithelial_Community
6834.0,6072.0,Plasma Cell Enriched_Community
5599.0,3711.0,Adaptive Immune Enriched_Community
6049.0,12.0,Mature Epithelial_Community
6467.0,5135.0,Secretory Epithelial_Community
6378.0,5383.0,Plasma Cell Enriched_Community
4871.0,1577.0,Adaptive Immune Enriched_Community
7113.0,8111.0,Plasma Cell Enriched_Community
5841.0,3376.0,Plasma Cell Enriched_Community
6622.0,5128.0,Secretory Epithelial_Community
6948.0,6445.0,Plasma Cell Enriched_Community
7365.0,8205.0,Plasma Cell Enriched_Community
5567.0,486.0,Mature Epithelial_Community
5364.0,2164.0,Plasma Cell Enriched_Community
1449.0,2731.0,Stroma_Community
7075.0,8513.0,Adaptive Immune Enriched_Community
7664.0,8674.0,Plasma Cell Enriched_Community
5926.0,3986.0,Plasma Cell Enriched_Community
6598.0,5835.0,Adaptive Immune Enriched_Community
6924.0,7421.0,Adaptive Immune Enriched_Community
7955.0,5395.0,Mature Epithelial_Community
4802.0,1336.0,Follicle_Community
6984.0,1962.0,Mature Epithelial_Community
6520.0,6159.0,Adaptive Immune Enriched_Community
5235.0,2630.0,Adaptive Immune Enriched_Community
6650.0,5309.0,Plasma Cell Enriched_Community
6904.0,7384.0,Adaptive Immune Enriched_Community
5935.0,4461.0,Adaptive Immune Enriched_Community
6583.0,3936.0,Mature Epithelial_Community
6641.0,6372.0,Adaptive Immune Enriched_Community
4695.0,1031.0,Adaptive Immune Enriched_Community
4929.0,1777.0,Adaptive Immune Enriched_Community
6589.0,6089.0,Adaptive Immune Enriched_Community
6820.0,6880.0,Secretory Epithelial_Community
6777.0,6879.0,Adaptive Immune Enriched_Community
6852.0,6800.0,Secretory Epithelial_Community
5524.0,2886.0,CD8+ T Enriched IEL_Community
7169.0,6764.0,Plasma Cell Enriched_Community
8484.0,8339.0,Mature Epithelial_Community
6448.0,4738.0,CD8+ T Enriched IEL_Community
7604.0,7813.0,Plasma Cell Enriched_Community
5093.0,893.0,Plasma Cell Enriched_Community
5029.0,1746.0,Plasma Cell Enriched_Community
7047.0,4384.0,Mature Epithelial_Community
6712.0,4839.0,Secretory Epithelial_Community
6018.0,4253.0,Plasma Cell Enriched_Community
7443.0,4466.0,Mature Epithelial_Community
7661.0,6032.0,Mature Epithelial_Community
7130.0,5563.0,Mature Epithelial_Community
6703.0,5543.0,Plasma Cell Enriched_Community
7093.0,5314.0,Secretory Epithelial_Community
6801.0,4877.0,Secretory Epithelial_Community
5827.0,3893.0,Plasma Cell Enriched_Community
6891.0,4382.0,Mature Epithelial_Community
6972.0,4812.0,Mature Epithelial_Community
5619.0,3135.0,Secretory Epithelial_Community
6167.0,3016.0,CD8+ T Enriched IEL_Community
6482.0,5556.0,Adaptive Immune Enriched_Community
6585.0,4587.0,Plasma Cell Enriched_Community
6949.0,4739.0,Mature Epithelial_Community
7297.0,5515.0,Mature Epithelial_Community
5188.0,706.0,Plasma Cell Enriched_Community
5499.0,2155.0,Plasma Cell Enriched_Community
6842.0,4833.0,Mature Epithelial_Community
4635.0,286.0,Plasma Cell Enriched_Community
7057.0,6642.0,Plasma Cell Enriched_Community
7459.0,7346.0,Plasma Cell Enriched_Community
5724.0,3164.0,Secretory Epithelial_Community
5370.0,1609.0,Plasma Cell Enriched_Community
5833.0,2710.0,Plasma Cell Enriched_Community
5402.0,2422.0,Plasma Cell Enriched_Community
5651.0,1424.0,Plasma Cell Enriched_Community
6162.0,4045.0,Plasma Cell Enriched_Community
8069.0,7069.0,Mature Epithelial_Community
7900.0,5906.0,Mature Epithelial_Community
5355.0,2786.0,Adaptive Immune Enriched_Community
6327.0,3935.0,Plasma Cell Enriched_Community
6867.0,6928.0,Secretory Epithelial_Community
6961.0,4331.0,Mature Epithelial_Community
5811.0,4342.0,Secretory Epithelial_Community
6398.0,3667.0,Plasma Cell Enriched_Community
7344.0,8359.0,Plasma Cell Enriched_Community
5394.0,1810.0,Plasma Cell Enriched_Community
6120.0,2789.0,CD8+ T Enriched IEL_Community
6440.0,2857.0,CD8+ T Enriched IEL_Community
5775.0,3125.0,Plasma Cell Enriched_Community
5225.0,1750.0,Plasma Cell Enriched_Community
5545.0,2633.0,Plasma Cell Enriched_Community
6800.0,6340.0,Plasma Cell Enriched_Community
5517.0,2767.0,CD8+ T Enriched IEL_Community
6959.0,4763.0,Mature Epithelial_Community
6923.0,6867.0,Secretory Epithelial_Community
8430.0,5655.0,Mature Epithelial_Community
5248.0,958.0,Plasma Cell Enriched_Community
7094.0,4602.0,Mature Epithelial_Community
6825.0,4869.0,Mature Epithelial_Community
6904.0,6849.0,Secretory Epithelial_Community
6814.0,5215.0,Plasma Cell Enriched_Community
7088.0,7460.0,Secretory Epithelial_Community
5985.0,4292.0,Secretory Epithelial_Community
7326.0,6529.0,Plasma Cell Enriched_Community
5029.0,1836.0,Adaptive Immune Enriched_Community
6103.0,4501.0,Adaptive Immune Enriched_Community
7207.0,7808.0,Plasma Cell Enriched_Community
7092.0,7111.0,Plasma Cell Enriched_Community
7994.0,8408.0,Mature Epithelial_Community
6135.0,2762.0,CD8+ T Enriched IEL_Community
6374.0,3674.0,Plasma Cell Enriched_Community
5468.0,2558.0,Plasma Cell Enriched_Community
7092.0,5434.0,CD8+ T Enriched IEL_Community
6967.0,4754.0,Mature Epithelial_Community
6287.0,1761.0,Mature Epithelial_Community
6843.0,4513.0,Mature Epithelial_Community
6520.0,3309.0,Mature Epithelial_Community
5214.0,515.0,Mature Epithelial_Community
6488.0,3460.0,Mature Epithelial_Community
5789.0,3765.0,CD8+ T Enriched IEL_Community
5653.0,1765.0,Mature Epithelial_Community
7535.0,4310.0,Mature Epithelial_Community
4857.0,438.0,Plasma Cell Enriched_Community
6721.0,3252.0,Mature Epithelial_Community
6242.0,4109.0,Plasma Cell Enriched_Community
6153.0,3616.0,Plasma Cell Enriched_Community
7751.0,7292.0,Mature Epithelial_Community
7259.0,6505.0,Plasma Cell Enriched_Community
6228.0,3627.0,Plasma Cell Enriched_Community
7786.0,8628.0,Mature Epithelial_Community
6285.0,4360.0,Plasma Cell Enriched_Community
5986.0,3030.0,Plasma Cell Enriched_Community
7919.0,7207.0,Mature Epithelial_Community
6732.0,4298.0,Plasma Cell Enriched_Community
7725.0,6908.0,CD8+ T Enriched IEL_Community
6102.0,2769.0,CD8+ T Enriched IEL_Community
7572.0,6466.0,Innate Immune Enriched_Community
4991.0,1212.0,Plasma Cell Enriched_Community
6258.0,4449.0,Plasma Cell Enriched_Community
4999.0,1282.0,Adaptive Immune Enriched_Community
7320.0,8762.0,Plasma Cell Enriched_Community
7117.0,7422.0,Secretory Epithelial_Community
4537.0,50.0,Plasma Cell Enriched_Community
6900.0,6242.0,Plasma Cell Enriched_Community
5738.0,3246.0,Plasma Cell Enriched_Community
6916.0,6251.0,Plasma Cell Enriched_Community
7187.0,8335.0,Secretory Epithelial_Community
7040.0,7853.0,Secretory Epithelial_Community
7038.0,7120.0,Plasma Cell Enriched_Community
5626.0,3289.0,Plasma Cell Enriched_Community
6962.0,6816.0,Secretory Epithelial_Community
5509.0,3000.0,CD8+ T Enriched IEL_Community
4785.0,1251.0,Follicle_Community
6149.0,4766.0,Adaptive Immune Enriched_Community
6882.0,7185.0,Adaptive Immune Enriched_Community
5469.0,3453.0,Adaptive Immune Enriched_Community
8156.0,8502.0,Mature Epithelial_Community
6321.0,4637.0,Plasma Cell Enriched_Community
7126.0,4617.0,Mature Epithelial_Community
5408.0,583.0,CD8+ T Enriched IEL_Community
5849.0,3970.0,Plasma Cell Enriched_Community
6361.0,5548.0,Adaptive Immune Enriched_Community
6977.0,7621.0,Plasma Cell Enriched_Community
5769.0,700.0,Innate Immune Enriched_Community
7285.0,5833.0,Mature Epithelial_Community
6543.0,3506.0,Mature Epithelial_Community
6413.0,2701.0,CD8+ T Enriched IEL_Community
8175.0,6576.0,Mature Epithelial_Community
7625.0,6479.0,Innate Immune Enriched_Community
7489.0,4826.0,CD8+ T Enriched IEL_Community
6603.0,4787.0,CD8+ T Enriched IEL_Community
7067.0,3059.0,Mature Epithelial_Community
6721.0,5212.0,Plasma Cell Enriched_Community
6973.0,3992.0,CD8+ T Enriched IEL_Community
5368.0,3053.0,Adaptive Immune Enriched_Community
7278.0,5194.0,CD8+ T Enriched IEL_Community
7191.0,6196.0,Plasma Cell Enriched_Community
5424.0,2741.0,CD8+ T Enriched IEL_Community
6753.0,6075.0,Plasma Cell Enriched_Community
6319.0,4887.0,Adaptive Immune Enriched_Community
5468.0,2638.0,Plasma Cell Enriched_Community
7744.0,7174.0,Mature Epithelial_Community
6934.0,7306.0,Adaptive Immune Enriched_Community
6788.0,2304.0,Mature Epithelial_Community
8523.0,5852.0,Mature Epithelial_Community
7696.0,3132.0,Mature Epithelial_Community
8118.0,4098.0,Mature Epithelial_Community
8248.0,5108.0,Mature Epithelial_Community
6673.0,3549.0,Mature Epithelial_Community
6899.0,742.0,CD66+ Mature Epithelial_Community
7411.0,2545.0,Mature Epithelial_Community
6693.0,458.0,Mature Epithelial_Community
6756.0,339.0,Mature Epithelial_Community
8496.0,5923.0,Mature Epithelial_Community
8388.0,4276.0,CD66+ Mature Epithelial_Community
8379.0,4241.0,CD66+ Mature Epithelial_Community
8915.0,7007.0,CD66+ Mature Epithelial_Community
7990.0,6940.0,Mature Epithelial_Community
8594.0,8960.0,Mature Epithelial_Community
7818.0,3211.0,Mature Epithelial_Community
6456.0,1149.0,Mature Epithelial_Community
8929.0,8197.0,Mature Epithelial_Community
6776.0,1528.0,Mature Epithelial_Community
8368.0,5737.0,Mature Epithelial_Community
8834.0,8121.0,CD66+ Mature Epithelial_Community
8813.0,8098.0,Mature Epithelial_Community
8681.0,7002.0,Mature Epithelial_Community
7752.0,110.0,CD66+ Mature Epithelial_Community
8484.0,6209.0,Mature Epithelial_Community
8868.0,7077.0,CD66+ Mature Epithelial_Community
7856.0,3238.0,Mature Epithelial_Community
6714.0,6303.0,Adaptive Immune Enriched_Community
6945.0,7334.0,Adaptive Immune Enriched_Community
6728.0,4962.0,Plasma Cell Enriched_Community
7831.0,6738.0,Mature Epithelial_Community
6465.0,4590.0,Plasma Cell Enriched_Community
3747.0,2227.0,Stroma_Community
4637.0,953.0,Adaptive Immune Enriched_Community
4523.0,664.0,Follicle_Community
5804.0,4003.0,Secretory Epithelial_Community
4459.0,20.0,Plasma Cell Enriched_Community
4184.0,4796.0,Stroma_Community
7045.0,8048.0,Adaptive Immune Enriched_Community
910.0,7430.0,Smooth Muscle_Community
4033.0,4130.0,Stroma_Community
3700.0,7591.0,Stroma_Community
5023.0,8557.0,Stroma_Community
5324.0,3533.0,Stroma_Community
4716.0,2170.0,Stroma_Community
2488.0,338.0,Stroma_Community
3982.0,4263.0,Stroma_Community
862.0,550.0,Stroma_Community
1607.0,2022.0,Stroma_Community
1190.0,604.0,Stroma_Community
1837.0,2224.0,Stroma_Community
3373.0,2656.0,Stroma_Community
2008.0,7392.0,Stroma_Community
3429.0,2622.0,Stroma_Community
2345.0,1188.0,Stroma_Community
8843.0,6911.0,CD66+ Mature Epithelial_Community
8857.0,8269.0,CD66+ Mature Epithelial_Community
3645.0,6716.0,Stroma_Community
5613.0,734.0,Innate Immune Enriched_Community
5341.0,3427.0,Adaptive Immune Enriched_Community
6218.0,4319.0,Plasma Cell Enriched_Community
6501.0,6557.0,Adaptive Immune Enriched_Community
686.0,7450.0,Smooth Muscle_Community
588.0,2518.0,Smooth Muscle_Community
407.0,8513.0,Smooth Muscle_Community
5272.0,6109.0,Stroma_Community
3534.0,771.0,Stroma_Community
6657.0,3777.0,Innate Immune Enriched_Community
6812.0,5134.0,Plasma Cell Enriched_Community
4679.0,713.0,Adaptive Immune Enriched_Community
6368.0,3236.0,Stroma_Community
6401.0,5123.0,Adaptive Immune Enriched_Community
6256.0,5933.0,Smooth Muscle_Community
6853.0,6068.0,Plasma Cell Enriched_Community
6605.0,6670.0,Adaptive Immune Enriched_Community
3449.0,8936.0,Stroma_Community
4906.0,7053.0,Stroma_Community
6419.0,3807.0,Plasma Cell Enriched_Community
403.0,8945.0,Smooth Muscle_Community
636.0,8393.0,Smooth Muscle_Community
6478.0,4242.0,Plasma Cell Enriched_Community
3807.0,2270.0,Stroma_Community
6387.0,6053.0,Smooth Muscle_Community
262.0,4313.0,Smooth Muscle_Community
3684.0,2042.0,Stroma_Community
532.0,7401.0,Smooth Muscle_Community
5561.0,2201.0,Plasma Cell Enriched_Community
5294.0,3179.0,Adaptive Immune Enriched_Community
2409.0,77.0,Stroma_Community
6324.0,5364.0,Adaptive Immune Enriched_Community
7215.0,8121.0,Plasma Cell Enriched_Community
285.0,6508.0,Stroma_Community
4571.0,1216.0,Follicle_Community
7632.0,9036.0,Plasma Cell Enriched_Community
321.0,8174.0,Smooth Muscle_Community
7599.0,5275.0,Innate Immune Enriched_Community
459.0,5710.0,Smooth Muscle_Community
5957.0,4825.0,Adaptive Immune Enriched_Community
6821.0,4154.0,CD8+ T Enriched IEL_Community
3567.0,2321.0,Stroma_Community
648.0,7127.0,Smooth Muscle_Community
6325.0,6148.0,Smooth Muscle_Community
5588.0,3468.0,Adaptive Immune Enriched_Community
5465.0,7894.0,Stroma_Community
6106.0,5259.0,Smooth Muscle_Community
7654.0,7699.0,Plasma Cell Enriched_Community
4596.0,7238.0,Stroma_Community
36.0,2551.0,Smooth Muscle_Community
7795.0,7659.0,Plasma Cell Enriched_Community
1111.0,2799.0,Smooth Muscle_Community
1001.0,4202.0,Smooth Muscle_Community
2616.0,8932.0,Stroma_Community
3611.0,1951.0,Stroma_Community
6110.0,5247.0,Smooth Muscle_Community
6277.0,5783.0,Smooth Muscle_Community
6937.0,7974.0,Adaptive Immune Enriched_Community
6650.0,5491.0,Plasma Cell Enriched_Community
468.0,8239.0,Smooth Muscle_Community
710.0,5904.0,Smooth Muscle_Community
6812.0,7239.0,Adaptive Immune Enriched_Community
4786.0,7791.0,Stroma_Community
1039.0,2281.0,Smooth Muscle_Community
4611.0,3814.0,Stroma_Community
6175.0,5228.0,Adaptive Immune Enriched_Community
7620.0,8570.0,Plasma Cell Enriched_Community
3405.0,8784.0,Stroma_Community
7709.0,6810.0,Plasma Cell Enriched_Community
5487.0,2778.0,CD8+ T Enriched IEL_Community
52.0,9049.0,Smooth Muscle_Community
599.0,8066.0,Smooth Muscle_Community
853.0,4521.0,Smooth Muscle_Community
191.0,6989.0,Smooth Muscle_Community
4276.0,8083.0,Stroma_Community
628.0,6808.0,Smooth Muscle_Community
4929.0,2230.0,Adaptive Immune Enriched_Community
5542.0,3952.0,Adaptive Immune Enriched_Community
4942.0,3549.0,Stroma_Community
4775.0,2429.0,Smooth Muscle_Community
120.0,6565.0,Stroma_Community
6260.0,5990.0,Smooth Muscle_Community
141.0,5344.0,Smooth Muscle_Community
6863.0,7720.0,Adaptive Immune Enriched_Community
493.0,7356.0,Smooth Muscle_Community
6055.0,4570.0,Adaptive Immune Enriched_Community
924.0,4843.0,Smooth Muscle_Community
6366.0,8245.0,Stroma_Community
4202.0,164.0,Adaptive Immune Enriched_Community
3546.0,7837.0,Stroma_Community
6342.0,3317.0,Innate Immune Enriched_Community
5188.0,2679.0,Adaptive Immune Enriched_Community
5332.0,7950.0,Stroma_Community
4394.0,8518.0,Stroma_Community
4903.0,3613.0,Stroma_Community
5627.0,2982.0,CD8+ T Enriched IEL_Community
2001.0,2235.0,Stroma_Community
4380.0,351.0,Adaptive Immune Enriched_Community
831.0,6383.0,Smooth Muscle_Community
5659.0,7918.0,Stroma_Community
6410.0,5180.0,Adaptive Immune Enriched_Community
4276.0,8068.0,Stroma_Community
6086.0,5344.0,Smooth Muscle_Community
7458.0,8922.0,Plasma Cell Enriched_Community
6989.0,8483.0,Adaptive Immune Enriched_Community
2658.0,182.0,Stroma_Community
574.0,6207.0,Smooth Muscle_Community
478.0,5373.0,Smooth Muscle_Community
6409.0,5161.0,Adaptive Immune Enriched_Community
4569.0,7861.0,Stroma_Community
6272.0,4482.0,Plasma Cell Enriched_Community
6311.0,2510.0,Innate Immune Enriched_Community
860.0,2659.0,Smooth Muscle_Community
5039.0,8043.0,Stroma_Community
4814.0,3429.0,Stroma_Community
6439.0,5324.0,Plasma Cell Enriched_Community
4663.0,1473.0,Follicle_Community
4992.0,1347.0,Adaptive Immune Enriched_Community
6835.0,7583.0,Adaptive Immune Enriched_Community
6416.0,3848.0,Plasma Cell Enriched_Community
6283.0,2350.0,Innate Immune Enriched_Community
5320.0,3229.0,Adaptive Immune Enriched_Community
200.0,1484.0,Stroma_Community
4982.0,2506.0,Adaptive Immune Enriched_Community
5904.0,1269.0,CD8+ T Enriched IEL_Community
6275.0,4613.0,Plasma Cell Enriched_Community
6057.0,4113.0,Plasma Cell Enriched_Community
633.0,8671.0,Smooth Muscle_Community
165.0,5418.0,Smooth Muscle_Community
3395.0,8688.0,Stroma_Community
7234.0,8123.0,Plasma Cell Enriched_Community
5793.0,1294.0,CD8+ T Enriched IEL_Community
5525.0,7930.0,Stroma_Community
5679.0,7867.0,Stroma_Community
835.0,5849.0,Smooth Muscle_Community
6165.0,3479.0,Plasma Cell Enriched_Community
3373.0,8671.0,Stroma_Community
6464.0,4214.0,Plasma Cell Enriched_Community
7350.0,4940.0,Innate Immune Enriched_Community
4302.0,195.0,Adaptive Immune Enriched_Community
7580.0,5458.0,Stroma_Community
6785.0,4156.0,CD8+ T Enriched IEL_Community
4773.0,229.0,Plasma Cell Enriched_Community
5.0,7250.0,Smooth Muscle_Community
4936.0,2207.0,Adaptive Immune Enriched_Community
654.0,8359.0,Smooth Muscle_Community
6920.0,8953.0,Adaptive Immune Enriched_Community
7641.0,7694.0,Plasma Cell Enriched_Community
277.0,5246.0,Smooth Muscle_Community
5072.0,1100.0,Plasma Cell Enriched_Community
5336.0,2499.0,Plasma Cell Enriched_Community
683.0,7865.0,Smooth Muscle_Community
351.0,883.0,Smooth Muscle_Community
939.0,3375.0,Smooth Muscle_Community
6234.0,4992.0,Adaptive Immune Enriched_Community
591.0,7540.0,Smooth Muscle_Community
6381.0,5147.0,Adaptive Immune Enriched_Community
268.0,2207.0,Smooth Muscle_Community
6421.0,6331.0,Smooth Muscle_Community
6517.0,6333.0,Adaptive Immune Enriched_Community
24.0,4770.0,Smooth Muscle_Community
1012.0,3996.0,Smooth Muscle_Community
7360.0,7232.0,Plasma Cell Enriched_Community
6888.0,7966.0,Adaptive Immune Enriched_Community
5726.0,7416.0,Stroma_Community
5548.0,729.0,Innate Immune Enriched_Community
5315.0,3198.0,Adaptive Immune Enriched_Community
4877.0,2216.0,Adaptive Immune Enriched_Community
836.0,4787.0,Smooth Muscle_Community
5101.0,2736.0,Adaptive Immune Enriched_Community
220.0,111.0,Smooth Muscle_Community
5265.0,2471.0,Plasma Cell Enriched_Community
5654.0,3823.0,Adaptive Immune Enriched_Community
5572.0,161.0,Innate Immune Enriched_Community
783.0,2817.0,Smooth Muscle_Community
4634.0,1234.0,Follicle_Community
6940.0,7906.0,Adaptive Immune Enriched_Community
6840.0,3652.0,Innate Immune Enriched_Community
7112.0,4050.0,Mature Epithelial_Community
7442.0,5057.0,Innate Immune Enriched_Community
5279.0,3247.0,Adaptive Immune Enriched_Community
6735.0,7011.0,Adaptive Immune Enriched_Community
227.0,5026.0,Smooth Muscle_Community
5432.0,2334.0,Plasma Cell Enriched_Community
5922.0,4802.0,Adaptive Immune Enriched_Community
395.0,350.0,Smooth Muscle_Community
6064.0,5165.0,Adaptive Immune Enriched_Community
848.0,5804.0,Smooth Muscle_Community
149.0,1424.0,Smooth Muscle_Community
353.0,7478.0,Smooth Muscle_Community
6580.0,4205.0,Plasma Cell Enriched_Community
72.0,8190.0,Smooth Muscle_Community
5661.0,4249.0,Adaptive Immune Enriched_Community
3811.0,1634.0,Stroma_Community
3506.0,8539.0,Stroma_Community
7377.0,8118.0,Plasma Cell Enriched_Community
6691.0,7048.0,Smooth Muscle_Community
7198.0,9062.0,Adaptive Immune Enriched_Community
195.0,248.0,Smooth Muscle_Community
5519.0,4131.0,Adaptive Immune Enriched_Community
602.0,1181.0,Stroma_Community
4197.0,12.0,Adaptive Immune Enriched_Community
59.0,928.0,Smooth Muscle_Community
401.0,5750.0,Smooth Muscle_Community
7628.0,5387.0,Stroma_Community
330.0,3277.0,Smooth Muscle_Community
765.0,6645.0,Smooth Muscle_Community
5072.0,3480.0,Smooth Muscle_Community
6404.0,4188.0,Plasma Cell Enriched_Community
6546.0,6669.0,Smooth Muscle_Community
6870.0,7749.0,Adaptive Immune Enriched_Community
679.0,3066.0,Smooth Muscle_Community
6798.0,3684.0,Innate Immune Enriched_Community
4490.0,892.0,Adaptive Immune Enriched_Community
4372.0,7931.0,Stroma_Community
287.0,383.0,Smooth Muscle_Community
6393.0,4251.0,Plasma Cell Enriched_Community
322.0,3785.0,Smooth Muscle_Community
270.0,6656.0,Smooth Muscle_Community
78.0,7915.0,Smooth Muscle_Community
7057.0,6060.0,Plasma Cell Enriched_Community
343.0,8660.0,Smooth Muscle_Community
5575.0,734.0,Innate Immune Enriched_Community
7561.0,5240.0,Innate Immune Enriched_Community
521.0,3210.0,Smooth Muscle_Community
4922.0,1828.0,Adaptive Immune Enriched_Community
292.0,6320.0,Smooth Muscle_Community
521.0,4035.0,Smooth Muscle_Community
7001.0,8464.0,Adaptive Immune Enriched_Community
6484.0,5995.0,Adaptive Immune Enriched_Community
547.0,2905.0,Smooth Muscle_Community
5806.0,4578.0,Adaptive Immune Enriched_Community
4297.0,8011.0,Stroma_Community
7484.0,8613.0,Plasma Cell Enriched_Community
4655.0,3037.0,Stroma_Community
4645.0,1664.0,Smooth Muscle_Community
167.0,1466.0,Smooth Muscle_Community
533.0,6281.0,Smooth Muscle_Community
4304.0,79.0,Adaptive Immune Enriched_Community
6395.0,3787.0,Plasma Cell Enriched_Community
7178.0,8125.0,Plasma Cell Enriched_Community
847.0,7711.0,Smooth Muscle_Community
682.0,8081.0,Smooth Muscle_Community
4966.0,2458.0,Adaptive Immune Enriched_Community
501.0,5399.0,Smooth Muscle_Community
5791.0,1951.0,Plasma Cell Enriched_Community
206.0,6122.0,Smooth Muscle_Community
585.0,5009.0,Smooth Muscle_Community
6889.0,7887.0,Adaptive Immune Enriched_Community
5253.0,3338.0,Smooth Muscle_Community
168.0,134.0,Smooth Muscle_Community
5738.0,3691.0,Secretory Epithelial_Community
6914.0,8006.0,Adaptive Immune Enriched_Community
21.0,2396.0,Smooth Muscle_Community
6312.0,4535.0,Plasma Cell Enriched_Community
4613.0,7853.0,Stroma_Community
567.0,1288.0,Stroma_Community
6791.0,7297.0,Adaptive Immune Enriched_Community
168.0,1923.0,Smooth Muscle_Community
401.0,8231.0,Smooth Muscle_Community
265.0,7778.0,Smooth Muscle_Community
6388.0,6001.0,Adaptive Immune Enriched_Community
238.0,8492.0,Smooth Muscle_Community
5986.0,4964.0,Adaptive Immune Enriched_Community
309.0,1107.0,Smooth Muscle_Community
537.0,7194.0,Smooth Muscle_Community
6387.0,2435.0,Innate Immune Enriched_Community
6801.0,7451.0,Adaptive Immune Enriched_Community
820.0,3429.0,Smooth Muscle_Community
49.0,8169.0,Smooth Muscle_Community
1008.0,2492.0,Smooth Muscle_Community
369.0,5042.0,Smooth Muscle_Community
900.0,2300.0,Smooth Muscle_Community
1136.0,2644.0,Smooth Muscle_Community
336.0,918.0,Smooth Muscle_Community
214.0,7708.0,Smooth Muscle_Community
4267.0,119.0,Adaptive Immune Enriched_Community
430.0,8542.0,Smooth Muscle_Community
609.0,1275.0,Stroma_Community
378.0,7275.0,Smooth Muscle_Community
981.0,3364.0,Smooth Muscle_Community
483.0,6200.0,Smooth Muscle_Community
468.0,7526.0,Smooth Muscle_Community
629.0,6034.0,Smooth Muscle_Community
797.0,4608.0,Smooth Muscle_Community
94.0,4548.0,Smooth Muscle_Community
528.0,8041.0,Smooth Muscle_Community
6728.0,4133.0,Plasma Cell Enriched_Community
78.0,6903.0,Smooth Muscle_Community
608.0,6066.0,Smooth Muscle_Community
11.0,98.0,Smooth Muscle_Community
992.0,4100.0,Smooth Muscle_Community
848.0,6474.0,Smooth Muscle_Community
584.0,3869.0,Smooth Muscle_Community
834.0,4727.0,Smooth Muscle_Community
565.0,5198.0,Smooth Muscle_Community
6415.0,6068.0,Adaptive Immune Enriched_Community
820.0,6234.0,Smooth Muscle_Community
118.0,7979.0,Smooth Muscle_Community
603.0,5206.0,Smooth Muscle_Community
584.0,7977.0,Smooth Muscle_Community
225.0,8637.0,Smooth Muscle_Community
6375.0,5936.0,Follicle_Community
4245.0,84.0,Adaptive Immune Enriched_Community
338.0,2216.0,Smooth Muscle_Community
7376.0,6746.0,Plasma Cell Enriched_Community
978.0,2646.0,Smooth Muscle_Community
2803.0,191.0,Stroma_Community
895.0,6269.0,Smooth Muscle_Community
6956.0,6284.0,Plasma Cell Enriched_Community
5540.0,3267.0,Secretory Epithelial_Community
6484.0,5118.0,Secretory Epithelial_Community
7015.0,6627.0,Plasma Cell Enriched_Community
531.0,1986.0,Smooth Muscle_Community
5191.0,3847.0,Stroma_Community
6738.0,7190.0,Adaptive Immune Enriched_Community
5968.0,2317.0,Innate Immune Enriched_Community
5171.0,444.0,Plasma Cell Enriched_Community
2128.0,1838.0,Stroma_Community
6875.0,3566.0,Innate Immune Enriched_Community
7691.0,8651.0,Plasma Cell Enriched_Community
5077.0,302.0,Plasma Cell Enriched_Community
4980.0,1438.0,Adaptive Immune Enriched_Community
2268.0,144.0,Stroma_Community
6290.0,3400.0,Plasma Cell Enriched_Community
478.0,6286.0,Smooth Muscle_Community
7687.0,7985.0,Plasma Cell Enriched_Community
5018.0,356.0,Plasma Cell Enriched_Community
6055.0,2895.0,CD8+ T Enriched IEL_Community
5250.0,243.0,Innate Immune Enriched_Community
6255.0,5858.0,Smooth Muscle_Community
6125.0,3450.0,Plasma Cell Enriched_Community
6203.0,3364.0,Plasma Cell Enriched_Community
2948.0,7345.0,Stroma_Community
7067.0,8937.0,Adaptive Immune Enriched_Community
6901.0,4091.0,CD8+ T Enriched IEL_Community
7360.0,6687.0,Plasma Cell Enriched_Community
5880.0,2300.0,Innate Immune Enriched_Community
7575.0,6409.0,Innate Immune Enriched_Community
7587.0,6343.0,Innate Immune Enriched_Community
6426.0,4402.0,Plasma Cell Enriched_Community
5856.0,1803.0,Innate Immune Enriched_Community
8211.0,8047.0,Mature Epithelial_Community
5972.0,2816.0,Plasma Cell Enriched_Community
6483.0,2962.0,Innate Immune Enriched_Community
6553.0,5497.0,Plasma Cell Enriched_Community
6822.0,4988.0,Plasma Cell Enriched_Community
5224.0,1000.0,Plasma Cell Enriched_Community
